dist_code,month,documents_registered_cnt,documents_registered_rev,estamps_challans_cnt,estamps_challans_rev,Mmm,quarter,fiscal_year,district
19_4,2022-03-01,334,10078056,384,10844861,Mar,Q4,2021,Kumurambheem Asifabad
17_3,2022-03-01,4083,106225873,4205,88913539,Mar,Q4,2021,Siddipet
18_2,2022-03-01,1982,44277767,2048,44434626,Mar,Q4,2021,Kamareddy
19_1,2022-03-01,1155,37626696,1317,44640572,Mar,Q4,2021,Adilabad
21_1,2022-03-01,4984,271852015,5441,293546497,Mar,Q4,2021,Hanumakonda
14_1,2022-03-01,3699,111740736,3896,110951795,Mar,Q4,2021,Mahabubnagar
20_4,2022-03-01,1635,69075770,1682,67889754,Mar,Q4,2021,Peddapalli
14_2,2022-03-01,1754,36638435,1805,37870009,Mar,Q4,2021,Jogulamba Gadwal
23_3,2022-03-01,6540,220235465,6841,260377026,Mar,Q4,2021,Yadadri Bhuvanagiri
14_3,2022-03-01,2595,50501834,2593,49114636,Mar,Q4,2021,Nagarkurnool
20_3,2022-03-01,1845,37753914,1832,37695184,Mar,Q4,2021,Rajanna Sircilla
21_6,2022-03-01,981,25435396,1027,23961592,Mar,Q4,2021,Mulugu
14_4,2022-03-01,2280,45022715,2294,44735926,Mar,Q4,2021,Wanaparthy
14_5,2022-03-01,951,19924894,965,19183620,Mar,Q4,2021,Narayanpet
15_2,2022-03-01,15593,2109865837,16786,2291262222,Mar,Q4,2021,Medchal_Malkajgiri
15_1,2022-03-01,23614,3560733909,25016,3694327454,Mar,Q4,2021,Rangareddy
20_2,2022-03-01,1816,56853606,1896,58345086,Mar,Q4,2021,Jagtial
20_1,2022-03-01,3329,144081348,3463,144101845,Mar,Q4,2021,Karimnagar
22_2,2022-03-01,1247,29864010,1502,31592970,Mar,Q4,2021,Bhadradri Kothagudem
19_1,2022-04-01,762,27857363,727,21849707,Apr,Q1,2022,Adilabad
14_1,2022-04-01,3253,105448377,3285,105928140,Apr,Q1,2022,Mahabubnagar
18_2,2022-04-01,1592,40413483,1659,41078977,Apr,Q1,2022,Kamareddy
16_1,2022-04-01,4771,1211822842,5070,1178763492,Apr,Q1,2022,Hyderabad
14_2,2022-04-01,1530,31200400,1593,31730285,Apr,Q1,2022,Jogulamba Gadwal
15_2,2022-04-01,14700,2247203989,15466,2179535206,Apr,Q1,2022,Medchal_Malkajgiri
22_1,2022-04-01,4093,205300353,4323,230412276,Apr,Q1,2022,Khammam
21_6,2022-04-01,684,13520532,687,13433232,Apr,Q1,2022,Mulugu
14_5,2022-04-01,984,23475205,1010,23470165,Apr,Q1,2022,Narayanpet
18_1,2022-04-01,3423,102037591,3492,101095524,Apr,Q1,2022,Nizamabad
14_3,2022-04-01,2308,44535076,2406,48755603,Apr,Q1,2022,Nagarkurnool
17_1,2022-04-01,1000,106685105,1059,66609161,Apr,Q1,2022,Medak
23_2,2022-04-01,2817,83175309,2888,97563368,Apr,Q1,2022,Suryapet
15_3,2022-04-01,1404,35732768,1452,36942980,Apr,Q1,2022,Vikarabad
21_5,2022-04-01,1258,38848963,1358,38941588,Apr,Q1,2022,Mahabubabad
23_3,2022-04-01,6279,226546587,6536,229338699,Apr,Q1,2022,Yadadri Bhuvanagiri
17_2,2022-04-01,6628,685690327,6508,689195855,Apr,Q1,2022,Sangareddy
15_1,2022-04-01,20482,3827108069,21615,3995805965,Apr,Q1,2022,Rangareddy
14_4,2022-04-01,1800,40005628,1840,40225341,Apr,Q1,2022,Wanaparthy
17_3,2022-04-01,3421,92665068,3303,90629017,Apr,Q1,2022,Siddipet
23_1,2022-04-01,4357,121359247,4476,120554337,Apr,Q1,2022,Nalgonda
20_4,2022-04-01,1217,52079295,1267,52919850,Apr,Q1,2022,Peddapalli
20_3,2022-04-01,1615,36241329,1659,36531525,Apr,Q1,2022,Rajanna Sircilla
21_3,2022-04-01,1402,35414340,1456,35650777,Apr,Q1,2022,Jangoan
21_2,2022-04-01,810,23073584,803,22857614,Apr,Q1,2022,Warangal
20_1,2022-04-01,2776,135392259,2852,136515526,Apr,Q1,2022,Karimnagar
19_2,2022-04-01,1303,35864652,1347,36164438,Apr,Q1,2022,Nirmal
21_1,2022-04-01,4459,259104526,4787,246524662,Apr,Q1,2022,Hanumakonda
22_2,2022-04-01,1079,35456569,657,27823990,Apr,Q1,2022,Bhadradri Kothagudem
19_4,2022-04-01,328,8021719,287,7365569,Apr,Q1,2022,Kumurambheem Asifabad
20_2,2022-04-01,1366,44513775,1399,45240512,Apr,Q1,2022,Jagtial
19_3,2022-04-01,2099,56079042,2255,57628834,Apr,Q1,2022,Mancherial
21_2,2022-05-01,795,22950907,866,22284377,May,Q1,2022,Warangal
14_3,2022-05-01,2175,47900830,2278,47346177,May,Q1,2022,Nagarkurnool
16_1,2022-05-01,5099,1021460609,5693,1087823055,May,Q1,2022,Hyderabad
19_3,2022-05-01,1823,54245955,1909,58602240,May,Q1,2022,Mancherial
21_6,2022-05-01,822,15518549,907,16755735,May,Q1,2022,Mulugu
15_3,2022-05-01,1460,48940065,1513,47492587,May,Q1,2022,Vikarabad
19_4,2022-05-01,185,5937385,196,7071065,May,Q1,2022,Kumurambheem Asifabad
14_4,2022-05-01,1705,49330569,1736,49386186,May,Q1,2022,Wanaparthy
17_2,2022-05-01,6185,633377303,6652,633673028,May,Q1,2022,Sangareddy
20_3,2022-05-01,1625,35583211,1662,37500026,May,Q1,2022,Rajanna Sircilla
21_5,2022-05-01,1353,35282201,1384,36625583,May,Q1,2022,Mahabubabad
14_2,2022-05-01,1738,30933470,1794,30749220,May,Q1,2022,Jogulamba Gadwal
17_1,2022-05-01,1087,60215663,1108,63395389,May,Q1,2022,Medak
22_1,2022-05-01,4129,214616691,4346,196522209,May,Q1,2022,Khammam
17_3,2022-05-01,3118,73149482,3175,68930568,May,Q1,2022,Siddipet
15_1,2022-05-01,20591,3315596443,21722,3307019756,May,Q1,2022,Rangareddy
19_1,2022-05-01,763,34705198,808,30146408,May,Q1,2022,Adilabad
18_2,2022-05-01,1596,37513866,1587,36639493,May,Q1,2022,Kamareddy
22_2,2022-05-01,580,23083026,603,24358891,May,Q1,2022,Bhadradri Kothagudem
14_5,2022-05-01,876,20066197,982,21665246,May,Q1,2022,Narayanpet
14_1,2022-05-01,2983,111506589,3112,116263639,May,Q1,2022,Mahabubnagar
20_4,2022-05-01,1177,55319046,1203,61010707,May,Q1,2022,Peddapalli
21_1,2022-05-01,4196,243365485,4448,252150075,May,Q1,2022,Hanumakonda
23_2,2022-05-01,3163,110333900,3225,97243142,May,Q1,2022,Suryapet
18_1,2022-05-01,3873,110012852,4025,116946832,May,Q1,2022,Nizamabad
20_1,2022-05-01,2837,126494603,2775,119127173,May,Q1,2022,Karimnagar
23_1,2022-05-01,4332,125675316,4360,124802408,May,Q1,2022,Nalgonda
23_3,2022-05-01,5752,180066950,6061,197003851,May,Q1,2022,Yadadri Bhuvanagiri
15_2,2022-05-01,14184,2226604850,14776,1856136612,May,Q1,2022,Medchal_Malkajgiri
19_2,2022-05-01,1326,29781771,1309,29056396,May,Q1,2022,Nirmal
21_3,2022-05-01,1665,48228858,1716,47587612,May,Q1,2022,Jangoan
20_2,2022-05-01,1639,53618990,1680,54330667,May,Q1,2022,Jagtial
15_3,2022-06-01,1500,47477486,1499,47810409,Jun,Q1,2022,Vikarabad
22_2,2022-06-01,551,30536426,609,30610762,Jun,Q1,2022,Bhadradri Kothagudem
15_2,2022-06-01,13465,1974321140,14032,2003525073,Jun,Q1,2022,Medchal_Malkajgiri
20_1,2022-06-01,2764,127262109,2920,133907941,Jun,Q1,2022,Karimnagar
14_5,2022-06-01,746,17119079,800,18043300,Jun,Q1,2022,Narayanpet
20_2,2022-06-01,1515,50572152,1583,52524470,Jun,Q1,2022,Jagtial
23_2,2022-06-01,3160,97082946,3217,89855406,Jun,Q1,2022,Suryapet
21_5,2022-06-01,1746,42562067,2204,50757934,Jun,Q1,2022,Mahabubabad
22_1,2022-06-01,3947,190749698,4091,189685610,Jun,Q1,2022,Khammam
14_4,2022-06-01,1452,29412988,1455,29307998,Jun,Q1,2022,Wanaparthy
16_1,2022-06-01,5581,1098145933,6114,1095798340,Jun,Q1,2022,Hyderabad
21_1,2022-06-01,3897,236917721,4288,229301303,Jun,Q1,2022,Hanumakonda
21_6,2022-06-01,964,17801739,956,17398343,Jun,Q1,2022,Mulugu
19_1,2022-06-01,893,33061858,908,32457758,Jun,Q1,2022,Adilabad
23_1,2022-06-01,4155,116553271,4302,118240960,Jun,Q1,2022,Nalgonda
18_2,2022-06-01,1692,43621441,1752,44791520,Jun,Q1,2022,Kamareddy
14_1,2022-06-01,2552,90044509,2598,89618011,Jun,Q1,2022,Mahabubnagar
21_3,2022-06-01,1446,37973277,1592,38580986,Jun,Q1,2022,Jangoan
18_1,2022-06-01,3965,119484825,3951,115946663,Jun,Q1,2022,Nizamabad
20_4,2022-06-01,1132,62359926,1141,58337923,Jun,Q1,2022,Peddapalli
19_2,2022-06-01,1321,31686371,1357,32650406,Jun,Q1,2022,Nirmal
14_2,2022-06-01,1323,26789974,1333,26610044,Jun,Q1,2022,Jogulamba Gadwal
17_3,2022-06-01,3641,85919031,3008,85050270,Jun,Q1,2022,Siddipet
21_2,2022-06-01,796,19641045,842,20282784,Jun,Q1,2022,Warangal
23_3,2022-06-01,5721,222947172,5856,174685831,Jun,Q1,2022,Yadadri Bhuvanagiri
15_1,2022-06-01,19902,3189161131,20747,3052058286,Jun,Q1,2022,Rangareddy
17_2,2022-06-01,5907,678801375,6110,648241383,Jun,Q1,2022,Sangareddy
14_3,2022-06-01,2125,47414452,2196,44544904,Jun,Q1,2022,Nagarkurnool
19_3,2022-06-01,1943,56935498,1986,58314002,Jun,Q1,2022,Mancherial
19_4,2022-06-01,169,6122944,157,5393250,Jun,Q1,2022,Kumurambheem Asifabad
17_1,2022-06-01,1027,64355919,1086,60849069,Jun,Q1,2022,Medak
20_3,2022-06-01,1294,28917193,1280,28108723,Jun,Q1,2022,Rajanna Sircilla
14_4,2022-07-01,1474,37222538,1509,37265917,Jul,Q2,2022,Wanaparthy
14_1,2022-07-01,2477,85214519,2563,84543841,Jul,Q2,2022,Mahabubnagar
21_6,2022-07-01,795,19927185,866,20409998,Jul,Q2,2022,Mulugu
22_2,2022-07-01,472,23931453,478,24760656,Jul,Q2,2022,Bhadradri Kothagudem
23_3,2022-07-01,5079,176853882,5334,173818740,Jul,Q2,2022,Yadadri Bhuvanagiri
14_3,2022-07-01,2036,37936678,2185,39913424,Jul,Q2,2022,Nagarkurnool
14_2,2022-07-01,1314,26238211,1368,26848536,Jul,Q2,2022,Jogulamba Gadwal
20_2,2022-07-01,1403,43309810,1442,44095103,Jul,Q2,2022,Jagtial
22_1,2022-07-01,2854,140282330,3101,149272574,Jul,Q2,2022,Khammam
20_4,2022-07-01,907,38040150,951,40699289,Jul,Q2,2022,Peddapalli
20_3,2022-07-01,1538,36197653,1559,36656253,Jul,Q2,2022,Rajanna Sircilla
14_5,2022-07-01,770,20197334,726,18560619,Jul,Q2,2022,Narayanpet
23_1,2022-07-01,4354,118724734,4470,119439469,Jul,Q2,2022,Nalgonda
20_1,2022-07-01,2625,118665402,2671,119944058,Jul,Q2,2022,Karimnagar
19_3,2022-07-01,1179,41714048,1308,43239921,Jul,Q2,2022,Mancherial
17_2,2022-07-01,5406,541290005,6097,615808901,Jul,Q2,2022,Sangareddy
15_1,2022-07-01,18794,2787068800,19878,2868325989,Jul,Q2,2022,Rangareddy
17_1,2022-07-01,907,42165514,1009,45191997,Jul,Q2,2022,Medak
19_4,2022-07-01,180,5285698,200,5351183,Jul,Q2,2022,Kumurambheem Asifabad
17_3,2022-07-01,4310,77540673,2886,79207847,Jul,Q2,2022,Siddipet
23_2,2022-07-01,2776,78687279,2717,78735343,Jul,Q2,2022,Suryapet
16_1,2022-07-01,5214,1008152412,5610,1020993124,Jul,Q2,2022,Hyderabad
21_5,2022-07-01,2074,47272385,1692,37443717,Jul,Q2,2022,Mahabubabad
18_1,2022-07-01,3161,103854975,3305,105456567,Jul,Q2,2022,Nizamabad
21_2,2022-07-01,791,20401003,831,21001687,Jul,Q2,2022,Warangal
19_2,2022-07-01,980,24530135,999,26783971,Jul,Q2,2022,Nirmal
21_1,2022-07-01,4185,232096281,4566,246642854,Jul,Q2,2022,Hanumakonda
15_3,2022-07-01,1291,47635696,1333,48449014,Jul,Q2,2022,Vikarabad
19_1,2022-07-01,684,21754906,720,22687621,Jul,Q2,2022,Adilabad
15_2,2022-07-01,12736,1724072796,13416,1757943658,Jul,Q2,2022,Medchal_Malkajgiri
21_3,2022-07-01,1512,34217933,1500,34574800,Jul,Q2,2022,Jangoan
18_2,2022-07-01,1568,39274205,1553,38517549,Jul,Q2,2022,Kamareddy
22_2,2022-08-01,390,18804464,384,17356516,Aug,Q2,2022,Bhadradri Kothagudem
14_1,2022-08-01,2619,92104718,2723,96154871,Aug,Q2,2022,Mahabubnagar
17_3,2022-08-01,2761,80566072,2898,83214225,Aug,Q2,2022,Siddipet
21_1,2022-08-01,3922,239012238,4465,250566348,Aug,Q2,2022,Hanumakonda
20_4,2022-08-01,981,43236533,1001,42184867,Aug,Q2,2022,Peddapalli
19_1,2022-08-01,619,22973172,648,23303967,Aug,Q2,2022,Adilabad
19_2,2022-08-01,1017,27530795,1091,25892243,Aug,Q2,2022,Nirmal
18_1,2022-08-01,3559,127143504,3752,130819001,Aug,Q2,2022,Nizamabad
21_3,2022-08-01,1504,40086249,1545,40272693,Aug,Q2,2022,Jangoan
18_2,2022-08-01,1348,39243390,1389,39388216,Aug,Q2,2022,Kamareddy
14_3,2022-08-01,1998,39184503,1989,38221212,Aug,Q2,2022,Nagarkurnool
14_2,2022-08-01,1225,23707880,1245,24189151,Aug,Q2,2022,Jogulamba Gadwal
19_3,2022-08-01,1680,60029351,1834,59331178,Aug,Q2,2022,Mancherial
22_1,2022-08-01,2859,139266851,3052,140688447,Aug,Q2,2022,Khammam
21_6,2022-08-01,1033,22735248,1094,24542032,Aug,Q2,2022,Mulugu
23_2,2022-08-01,2330,78378002,2422,75675434,Aug,Q2,2022,Suryapet
20_2,2022-08-01,1520,52656759,1512,49874381,Aug,Q2,2022,Jagtial
15_1,2022-08-01,18330,3165250183,19162,3268908071,Aug,Q2,2022,Rangareddy
21_2,2022-08-01,729,21221709,785,20858235,Aug,Q2,2022,Warangal
15_2,2022-08-01,13231,2042609039,13836,1996055423,Aug,Q2,2022,Medchal_Malkajgiri
23_3,2022-08-01,4784,160480505,4979,169036786,Aug,Q2,2022,Yadadri Bhuvanagiri
15_3,2022-08-01,1038,30174684,1091,29815444,Aug,Q2,2022,Vikarabad
23_1,2022-08-01,3837,104828788,3892,107144224,Aug,Q2,2022,Nalgonda
20_1,2022-08-01,2646,134360250,2729,135895649,Aug,Q2,2022,Karimnagar
14_5,2022-08-01,654,13711592,690,15014978,Aug,Q2,2022,Narayanpet
20_3,2022-08-01,1355,31110454,1412,33796619,Aug,Q2,2022,Rajanna Sircilla
17_1,2022-08-01,917,41347505,999,44100333,Aug,Q2,2022,Medak
14_4,2022-08-01,1368,31720341,1407,32323792,Aug,Q2,2022,Wanaparthy
19_4,2022-08-01,220,7605809,218,7606749,Aug,Q2,2022,Kumurambheem Asifabad
21_5,2022-08-01,1248,31801448,1250,28433106,Aug,Q2,2022,Mahabubabad
16_1,2022-08-01,5193,1152834266,5723,1168086723,Aug,Q2,2022,Hyderabad
17_2,2022-08-01,5486,629422943,5551,605212052,Aug,Q2,2022,Sangareddy
22_2,2022-09-01,450,23301088,480,23708403,Sep,Q2,2022,Bhadradri Kothagudem
22_1,2022-09-01,3108,154477928,3240,160942887,Sep,Q2,2022,Khammam
23_1,2022-09-01,4260,121333083,4299,118647525,Sep,Q2,2022,Nalgonda
23_2,2022-09-01,2474,70521636,2675,74735751,Sep,Q2,2022,Suryapet
19_2,2022-09-01,951,20632662,913,18841874,Sep,Q2,2022,Nirmal
23_3,2022-09-01,4949,154515218,5131,146150765,Sep,Q2,2022,Yadadri Bhuvanagiri
14_5,2022-09-01,782,19708896,800,19295401,Sep,Q2,2022,Narayanpet
17_2,2022-09-01,5908,769381700,6284,809853521,Sep,Q2,2022,Sangareddy
19_3,2022-09-01,1829,56746850,1712,59051978,Sep,Q2,2022,Mancherial
21_1,2022-09-01,4268,239074293,4488,232183529,Sep,Q2,2022,Hanumakonda
14_4,2022-09-01,1526,31238664,1557,31205059,Sep,Q2,2022,Wanaparthy
17_1,2022-09-01,1262,54338851,1266,53296490,Sep,Q2,2022,Medak
15_1,2022-09-01,18805,2880499154,19805,3005744029,Sep,Q2,2022,Rangareddy
20_3,2022-09-01,2155,49629053,2122,49178446,Sep,Q2,2022,Rajanna Sircilla
21_2,2022-09-01,874,21435284,864,20791822,Sep,Q2,2022,Warangal
14_3,2022-09-01,2341,47520510,2421,46425308,Sep,Q2,2022,Nagarkurnool
17_3,2022-09-01,3072,88961809,3069,92339915,Sep,Q2,2022,Siddipet
15_2,2022-09-01,13038,2083549461,13813,2096442363,Sep,Q2,2022,Medchal_Malkajgiri
21_3,2022-09-01,1570,40285886,1645,40852247,Sep,Q2,2022,Jangoan
14_2,2022-09-01,1258,24576566,1309,25707246,Sep,Q2,2022,Jogulamba Gadwal
19_1,2022-09-01,961,31843177,1077,33272956,Sep,Q2,2022,Adilabad
20_4,2022-09-01,1150,52495487,1200,50024652,Sep,Q2,2022,Peddapalli
21_6,2022-09-01,1012,23384569,934,21235361,Sep,Q2,2022,Mulugu
14_1,2022-09-01,2479,78865422,2542,81191094,Sep,Q2,2022,Mahabubnagar
18_2,2022-09-01,1378,35841685,1509,40324546,Sep,Q2,2022,Kamareddy
18_1,2022-09-01,3831,128996874,3944,123526578,Sep,Q2,2022,Nizamabad
20_1,2022-09-01,2927,141616320,2968,137701716,Sep,Q2,2022,Karimnagar
19_4,2022-09-01,179,4684115,171,4139547,Sep,Q2,2022,Kumurambheem Asifabad
21_5,2022-09-01,1231,30494050,1269,30675635,Sep,Q2,2022,Mahabubabad
16_1,2022-09-01,5469,1079444350,5842,1087686732,Sep,Q2,2022,Hyderabad
20_2,2022-09-01,1601,50871116,1579,50155036,Sep,Q2,2022,Jagtial
15_3,2022-09-01,1188,37148394,1234,39346836,Sep,Q2,2022,Vikarabad
19_3,2022-10-01,1263,47960456,1333,46193479,Oct,Q3,2022,Mancherial
20_1,2022-10-01,2403,112008092,2476,116760177,Oct,Q3,2022,Karimnagar
15_1,2022-10-01,16350,2778577494,17170,2658917737,Oct,Q3,2022,Rangareddy
20_2,2022-10-01,1461,43140709,1514,46136692,Oct,Q3,2022,Jagtial
17_1,2022-10-01,920,53473383,880,50598530,Oct,Q3,2022,Medak
20_3,2022-10-01,1457,33213252,1449,32811948,Oct,Q3,2022,Rajanna Sircilla
18_2,2022-10-01,1232,29779245,1164,25421908,Oct,Q3,2022,Kamareddy
15_2,2022-10-01,11599,1749174335,12086,1725641810,Oct,Q3,2022,Medchal_Malkajgiri
22_2,2022-10-01,466,23380209,484,22733474,Oct,Q3,2022,Bhadradri Kothagudem
20_4,2022-10-01,1002,42617639,992,44153763,Oct,Q3,2022,Peddapalli
19_4,2022-10-01,148,4569240,160,4955225,Oct,Q3,2022,Kumurambheem Asifabad
23_2,2022-10-01,2427,71385785,2536,70971902,Oct,Q3,2022,Suryapet
15_3,2022-10-01,920,27892204,955,29487573,Oct,Q3,2022,Vikarabad
21_1,2022-10-01,3239,185221811,3517,192096503,Oct,Q3,2022,Hanumakonda
16_1,2022-10-01,4778,1094374121,5156,1084103286,Oct,Q3,2022,Hyderabad
14_2,2022-10-01,1099,28122749,1130,27719018,Oct,Q3,2022,Jogulamba Gadwal
21_3,2022-10-01,1368,33980854,1379,34590659,Oct,Q3,2022,Jangoan
23_1,2022-10-01,3361,100036661,3429,98427398,Oct,Q3,2022,Nalgonda
14_5,2022-10-01,612,15011952,642,14760946,Oct,Q3,2022,Narayanpet
14_3,2022-10-01,1882,36974439,1932,36788309,Oct,Q3,2022,Nagarkurnool
14_1,2022-10-01,2331,78745780,2406,74192139,Oct,Q3,2022,Mahabubnagar
17_3,2022-10-01,2725,65936215,2913,67545703,Oct,Q3,2022,Siddipet
21_5,2022-10-01,956,22685048,1070,24306992,Oct,Q3,2022,Mahabubabad
21_2,2022-10-01,657,16078936,674,18223073,Oct,Q3,2022,Warangal
18_1,2022-10-01,3177,103483858,3272,105216212,Oct,Q3,2022,Nizamabad
19_2,2022-10-01,875,20707701,891,21851904,Oct,Q3,2022,Nirmal
14_4,2022-10-01,1270,27008600,1277,26823357,Oct,Q3,2022,Wanaparthy
23_3,2022-10-01,4094,124787453,4232,125033422,Oct,Q3,2022,Yadadri Bhuvanagiri
17_2,2022-10-01,5366,669688088,5194,597593001,Oct,Q3,2022,Sangareddy
21_6,2022-10-01,566,12575975,629,14154359,Oct,Q3,2022,Mulugu
22_1,2022-10-01,2636,124582833,2770,128487551,Oct,Q3,2022,Khammam
19_1,2022-10-01,804,25801418,795,26421001,Oct,Q3,2022,Adilabad
18_1,2022-11-01,3804,127141742,3976,128740049,Nov,Q3,2022,Nizamabad
19_3,2022-11-01,1784,63735004,1850,61917709,Nov,Q3,2022,Mancherial
23_1,2022-11-01,3842,107944880,3980,110195247,Nov,Q3,2022,Nalgonda
17_1,2022-11-01,1049,53149411,1221,54417566,Nov,Q3,2022,Medak
17_3,2022-11-01,3662,80145147,3612,80989255,Nov,Q3,2022,Siddipet
19_2,2022-11-01,1084,28563022,1115,29132303,Nov,Q3,2022,Nirmal
22_2,2022-11-01,440,20562065,465,21995310,Nov,Q3,2022,Bhadradri Kothagudem
17_2,2022-11-01,5720,703769297,6255,763951173,Nov,Q3,2022,Sangareddy
19_1,2022-11-01,946,33759529,1038,35119462,Nov,Q3,2022,Adilabad
19_4,2022-11-01,180,5833743,173,5529343,Nov,Q3,2022,Kumurambheem Asifabad
23_2,2022-11-01,3120,94142762,3289,93708374,Nov,Q3,2022,Suryapet
20_1,2022-11-01,2807,113953428,2862,113408135,Nov,Q3,2022,Karimnagar
21_6,2022-11-01,824,19290678,866,20889937,Nov,Q3,2022,Mulugu
23_3,2022-11-01,5334,166902177,5476,168772405,Nov,Q3,2022,Yadadri Bhuvanagiri
14_1,2022-11-01,2867,98486139,2990,100294633,Nov,Q3,2022,Mahabubnagar
21_5,2022-11-01,1002,24809072,1044,25214470,Nov,Q3,2022,Mahabubabad
14_2,2022-11-01,1329,25749056,1356,25037646,Nov,Q3,2022,Jogulamba Gadwal
21_3,2022-11-01,1602,39413505,1686,42046825,Nov,Q3,2022,Jangoan
14_3,2022-11-01,2155,43697390,2275,44431440,Nov,Q3,2022,Nagarkurnool
22_1,2022-11-01,3375,172121398,3491,169028940,Nov,Q3,2022,Khammam
21_2,2022-11-01,851,24792956,897,22624725,Nov,Q3,2022,Warangal
16_1,2022-11-01,5292,1208056701,5731,1220973752,Nov,Q3,2022,Hyderabad
21_1,2022-11-01,4112,243322137,4536,246494353,Nov,Q3,2022,Hanumakonda
14_5,2022-11-01,725,13551510,769,14524190,Nov,Q3,2022,Narayanpet
14_4,2022-11-01,1515,35171616,1560,35516032,Nov,Q3,2022,Wanaparthy
18_2,2022-11-01,1441,36229953,1648,41366626,Nov,Q3,2022,Kamareddy
15_1,2022-11-01,19783,3003051570,20894,3078030940,Nov,Q3,2022,Rangareddy
15_3,2022-11-01,1235,43951677,1284,77098216,Nov,Q3,2022,Vikarabad
20_3,2022-11-01,1568,37185140,1568,38783348,Nov,Q3,2022,Rajanna Sircilla
20_2,2022-11-01,1763,52234818,1772,52835550,Nov,Q3,2022,Jagtial
20_4,2022-11-01,1284,55755488,1310,55053518,Nov,Q3,2022,Peddapalli
15_2,2022-11-01,14031,1826839377,14831,1852307919,Nov,Q3,2022,Medchal_Malkajgiri
14_1,2022-12-01,2784,85098197,2880,84393869,Dec,Q3,2022,Mahabubnagar
18_2,2022-12-01,1515,40896341,1705,51494193,Dec,Q3,2022,Kamareddy
16_1,2022-12-01,5898,1355787536,6308,1329150331,Dec,Q3,2022,Hyderabad
17_1,2022-12-01,1371,49030012,1322,62478201,Dec,Q3,2022,Medak
15_3,2022-12-01,1321,72749213,1353,37351018,Dec,Q3,2022,Vikarabad
14_2,2022-12-01,1349,26168756,1386,26145714,Dec,Q3,2022,Jogulamba Gadwal
17_2,2022-12-01,6473,801243285,6623,760514938,Dec,Q3,2022,Sangareddy
15_2,2022-12-01,14856,2334567346,15549,2297583064,Dec,Q3,2022,Medchal_Malkajgiri
23_2,2022-12-01,2854,81318532,3068,85311917,Dec,Q3,2022,Suryapet
14_4,2022-12-01,1531,32841412,1612,33293028,Dec,Q3,2022,Wanaparthy
17_3,2022-12-01,4580,96346583,3825,89172598,Dec,Q3,2022,Siddipet
15_1,2022-12-01,21409,3233570311,22066,3476461573,Dec,Q3,2022,Rangareddy
23_3,2022-12-01,5176,167334275,5312,166377762,Dec,Q3,2022,Yadadri Bhuvanagiri
14_5,2022-12-01,957,21817533,951,54941667,Dec,Q3,2022,Narayanpet
14_3,2022-12-01,2197,36811871,2212,37237639,Dec,Q3,2022,Nagarkurnool
18_1,2022-12-01,4440,145018110,4658,145874652,Dec,Q3,2022,Nizamabad
22_1,2022-12-01,3528,165181429,3528,161886885,Dec,Q3,2022,Khammam
20_2,2022-12-01,2037,64542761,2014,63434536,Dec,Q3,2022,Jagtial
21_6,2022-12-01,1103,21027052,1091,18590638,Dec,Q3,2022,Mulugu
19_4,2022-12-01,210,7326433,212,7931923,Dec,Q3,2022,Kumurambheem Asifabad
21_3,2022-12-01,1820,43961291,1814,47717327,Dec,Q3,2022,Jangoan
20_3,2022-12-01,1856,39239087,1842,37552767,Dec,Q3,2022,Rajanna Sircilla
19_3,2022-12-01,1648,51556856,1662,53216904,Dec,Q3,2022,Mancherial
23_1,2022-12-01,4434,114308244,4361,112865647,Dec,Q3,2022,Nalgonda
21_5,2022-12-01,1336,32110299,1542,33870130,Dec,Q3,2022,Mahabubabad
22_2,2022-12-01,528,25594836,550,22667405,Dec,Q3,2022,Bhadradri Kothagudem
19_2,2022-12-01,1095,24121734,1069,28643040,Dec,Q3,2022,Nirmal
20_4,2022-12-01,1496,57282591,1479,57747406,Dec,Q3,2022,Peddapalli
20_1,2022-12-01,3004,142858373,3035,142058913,Dec,Q3,2022,Karimnagar
19_1,2022-12-01,1212,42679882,1271,43190728,Dec,Q3,2022,Adilabad
21_2,2022-12-01,887,20785376,890,19938358,Dec,Q3,2022,Warangal
21_1,2022-12-01,4610,271354580,4616,256520194,Dec,Q3,2022,Hanumakonda
21_3,2023-01-01,1585,37768747,1672,40560447,Jan,Q4,2022,Jangoan
20_1,2023-01-01,2688,123852408,2993,132934712,Jan,Q4,2022,Karimnagar
21_5,2023-01-01,1342,32693841,1324,31873632,Jan,Q4,2022,Mahabubabad
16_1,2023-01-01,4899,1084721163,5351,1135867189,Jan,Q4,2022,Hyderabad
23_3,2023-01-01,4676,155087383,5032,197930372,Jan,Q4,2022,Yadadri Bhuvanagiri
20_2,2023-01-01,1692,50644161,1806,53789297,Jan,Q4,2022,Jagtial
14_2,2023-01-01,1286,30260131,1344,31259755,Jan,Q4,2022,Jogulamba Gadwal
15_3,2023-01-01,1118,31875190,1218,34139087,Jan,Q4,2022,Vikarabad
14_5,2023-01-01,784,50514172,818,16939177,Jan,Q4,2022,Narayanpet
21_2,2023-01-01,765,17404420,864,20959433,Jan,Q4,2022,Warangal
15_2,2023-01-01,12833,1713130744,13682,1802655144,Jan,Q4,2022,Medchal_Malkajgiri
22_2,2023-01-01,558,24538850,607,26076335,Jan,Q4,2022,Bhadradri Kothagudem
23_2,2023-01-01,2930,74447848,3122,78392382,Jan,Q4,2022,Suryapet
